AtcoCode,NaptanCode,CommonName,StopType,Easting,Northing,LocalityCode,Longitude,Latitude,Indicator,Town,Street,Status,LocalityName
700000000210,,Springvale Parade,BusCoachTramOnStreetPoint,331208,374338,N0000009,-5.9705049,54.6002315,,,,active,Belfast Metro Ops
700000000211,,Belmont Church Road,BusCoachTramOnStreetPoint,338020,374476,N0000009,-5.8651092,54.5996535,,,,active,Belfast Metro Ops
700000000212,,Belfast Met Springvale,BusCoachTramOnStreetPoint,331321,374501,N0000009,-5.9686781,54.6016594,,,,active,Belfast Metro Ops
700000000213,,Pine Lodge,BusCoachTramOnStreetPoint,338155,374523,N0000009,-5.8629998,54.6000385,,,,active,Belfast Metro Ops
700000000214,,Workman Avenue,BusCoachTramOnStreetPoint,331510,374592,N0000009,-5.9657169,54.6024287,,,,active,Belfast Metro Ops
700000000215,,Pirrie Road,BusCoachTramOnStreetPoint,338444,374592,N0000009,-5.858503,54.6005818,,,,active,Belfast Metro Ops
700000000216,,Lanark Way,BusCoachTramOnStreetPoint,331719,374494,N0000009,-5.9625236,54.6014987,,,,active,Belfast Metro Ops
700000000217,,Old Holywood Road,BusCoachTramOnStreetPoint,338886,375277,N0000009,-5.851342,54.606604,,,,active,Belfast Metro Ops
700000000218,,Millennium Way,BusCoachTramOnStreetPoint,331866,374314,N0000009,-5.9603367,54.5998403,,,,active,Belfast Metro Ops
700000000219,,Campbell College,BusCoachTramOnStreetPoint,338752,374669,N0000009,-5.8537003,54.6011858,,,,active,Belfast Metro Ops
700000000220,,Blackstaff,BusCoachTramOnStreetPoint,331921,374217,N0000009,-5.9595298,54.5989551,,,,active,Belfast Metro Ops
700000000221,,Schomberg Avenue,BusCoachTramOnStreetPoint,338829,374891,N0000009,-5.852408,54.6031577,,,,active,Belfast Metro Ops
700000000222,,Iris Street,BusCoachTramOnStreetPoint,332000,374091,N0000009,-5.958371,54.5978065,,,,active,Belfast Metro Ops
700000000223,,Massey Avenue,BusCoachTramOnStreetPoint,339108,375124,N0000009,-5.8479804,54.6051725,,,,active,Belfast Metro Ops
700000000224,,Royal Hospital (Grosvenor Road),BusCoachTramOnStreetPoint,332309,373863,N0000009,-5.95369,54.5956758,,,,active,Belfast Metro Ops
700000000225,,Netherleigh Mews,BusCoachTramOnStreetPoint,339206,375036,N0000009,-5.8465067,54.6043556,,,,active,Belfast Metro Ops
700000000226,,Gibson Street,BusCoachTramOnStreetPoint,332532,373817,N0000009,-5.9502629,54.5952045,,,,active,Belfast Metro Ops
700000000227,,Castlehill,BusCoachTramOnStreetPoint,339352,375007,N0000009,-5.8442656,54.6040603,,,,active,Belfast Metro Ops
700000000228,,Roden Street,BusCoachTramOnStreetPoint,332685,373833,N0000009,-5.9478987,54.5953083,,,,active,Belfast Metro Ops
700000000229,,Cloverhill Gardens,BusCoachTramOnStreetPoint,339529,374961,N0000009,-5.8415478,54.6035933,,,,active,Belfast Metro Ops
700000000230,,Cullingtree Road,BusCoachTramOnStreetPoint,332799,373842,N0000009,-5.9461237,54.595359,,,,active,Belfast Metro Ops
700000000231,,Massey Avenue Gates,BusCoachTramOnStreetPoint,339704,374841,N0000009,-5.8388989,54.6024678,,,,active,Belfast Metro Ops
700000000232,,Stanley Street,BusCoachTramOnStreetPoint,333273,373897,N0000009,-5.9387704,54.5957281,,,,active,Belfast Metro Ops
700000000233,,Parliament Buildings,BusCoachTramOnStreetPoint,340138,374960,N0000009,-5.8321315,54.6034161,,,,active,Belfast Metro Ops
700000000234,,Great Victoria Street,BusCoachTramOnStreetPoint,333429,373911,N0000009,-5.9363518,54.5958116,,,,active,Belfast Metro Ops
700000000235,,Department of Health,BusCoachTramOnStreetPoint,340450,374635,N0000009,-5.8274579,54.600416,,,,active,Belfast Metro Ops
700000000236,,Seal Road,BusCoachTramOnStreetPoint,335800,377741,N0000009,-5.8979236,54.6295642,,,,active,Belfast Metro Ops
700000000237,,Castle Buildings,BusCoachTramOnStreetPoint,340391,374432,N0000009,-5.8284718,54.5986062,,,,active,Belfast Metro Ops
700000000238,,Glengall Street,BusCoachTramOnStreetPoint,333450,373827,N0000007,-5.9360695,54.5950588,,,,active,Belfast Europa
700000000239,,Stormont Sports Ground,BusCoachTramOnStreetPoint,340375,374276,N0000009,-5.8287937,54.5972103,,,,active,Belfast Metro Ops
700000000240,,Europa Bus Station,BusCoachTramOnStreetPoint,333439,373811,N0000009,-5.9362937,54.59491,,,,active,Belfast Metro Ops
700000000241,,Dundonald House,BusCoachTramOnStreetPoint,340485,374101,N0000009,-5.8271768,54.5956089,,,,active,Belfast Metro Ops
700000000242,,West Circular Close,BusCoachTramOnStreetPoint,331003,375154,N0000009,-5.9733111,54.6076042,,,,active,Belfast Metro Ops
700000000243,,Craigantlet Buildings,BusCoachTramOnStreetPoint,340448,374267,N0000009,-5.8276643,54.5971126,,,,active,Belfast Metro Ops
700000000244,,Ballygomartin Baptist Church,BusCoachTramOnStreetPoint,330977,375065,N0000009,-5.973748,54.6068133,,,,active,Belfast Metro Ops
700000000245,,Castle Buildings,BusCoachTramOnStreetPoint,340381,374441,N0000009,-5.8286202,54.5986889,,,,active,Belfast Metro Ops
700000000246,,West Circular Crescent,BusCoachTramOnStreetPoint,330952,374949,N0000009,-5.9741864,54.6057784,,,,active,Belfast Metro Ops
700000000247,,Department of Health,BusCoachTramOnStreetPoint,340439,374638,N0000009,-5.8276317,54.6004436,,,,active,Belfast Metro Ops
700000000248,,High Gate,BusCoachTramOnStreetPoint,330934,374781,N0000009,-5.9745397,54.6042748,,,,active,Belfast Metro Ops
700000000249,,Parliament Buildings,BusCoachTramOnStreetPoint,340136,374939,N0000009,-5.8321724,54.6032281,,,,active,Belfast Metro Ops
700000000250,,Springfield Parade,BusCoachTramOnStreetPoint,330942,374583,N0000009,-5.9745042,54.6024952,,,,active,Belfast Metro Ops
700000000251,,Massey Avenue Gates,BusCoachTramOnStreetPoint,339724,374822,N0000009,-5.8385987,54.6022918,,,,active,Belfast Metro Ops
700000000252,,High Side,BusCoachTramOnStreetPoint,330974,374414,N0000009,-5.9740848,54.6009697,,,,active,Belfast Metro Ops
700000000253,,Massey Avenue,BusCoachTramOnStreetPoint,339553,374935,N0000009,-5.8411842,54.6033586,,,,active,Belfast Metro Ops
700000000254,,Aughnacloy Hillcrest,BusCoachTramOnStreetPoint,266112,352908,N0000016,-6.9822959,54.4204498,,,Dungannon,active,Dungannon
700000000255,,Castlehill,BusCoachTramOnStreetPoint,339341,374994,N0000009,-5.8444391,54.6039414,,,,active,Belfast Metro Ops
700000000256,,Springmartin Road,BusCoachTramOnStreetPoint,330840,374031,N0000009,-5.9763274,54.597566,,,,active,Belfast Metro Ops
700000000257,,Massey Green,BusCoachTramOnStreetPoint,339020,375086,N0000009,-5.8493592,54.6048556,,,,active,Belfast Metro Ops
700000000258,,Springfield Park,BusCoachTramOnStreetPoint,330603,374020,N0000009,-5.9800017,54.5975273,,,,active,Belfast Metro Ops
700000000259,,Old Holywood Road,BusCoachTramOnStreetPoint,338919,374993,N0000009,-5.850965,54.6040485,,,,active,Belfast Metro Ops
700000000260,,Divismore Park,BusCoachTramOnStreetPoint,330380,373934,N0000009,-5.9834829,54.5968139,,,,active,Belfast Metro Ops
700000000261,,Schomberg Avenue,BusCoachTramOnStreetPoint,338836,374884,N0000009,-5.8523042,54.6030957,,,,active,Belfast Metro Ops
700000000262,,Divismore Crescent,BusCoachTramOnStreetPoint,330164,373700,N0000009,-5.9869262,54.5947687,,,,active,Belfast Metro Ops
700000000263,,Campbell College,BusCoachTramOnStreetPoint,338792,374745,N0000009,-5.8530435,54.6018555,,,,active,Belfast Metro Ops
700000000264,,Mount Alverno Garage,BusCoachTramOnStreetPoint,329977,373493,N0000009,-5.9899079,54.5929645,,,,active,Belfast Metro Ops
700000000265,,Belmont Drive,BusCoachTramOnStreetPoint,338364,374550,N0000009,-5.8597556,54.6002238,,,,active,Belfast Metro Ops
700000000266,,Whiterock Business Park,BusCoachTramOnStreetPoint,329897,373354,N0000009,-5.9912055,54.5917317,,,,active,Belfast Metro Ops
700000000267,,Strathearn Court,BusCoachTramOnStreetPoint,338090,374488,N0000009,-5.8640166,54.5997408,,,,active,Belfast Metro Ops
700000000268,,Turf Lodge Shops,BusCoachTramOnStreetPoint,329797,373123,N0000009,-5.992861,54.589687,,,,active,Belfast Metro Ops
700000000269,,Belmont Primary School,BusCoachTramOnStreetPoint,337936,374441,N0000009,-5.8664244,54.5993622,,,,active,Belfast Metro Ops
700000000270,,Monagh Road,BusCoachTramOnStreetPoint,329883,372784,N0000009,-5.9916755,54.5866174,,,,active,Belfast Metro Ops
700000000271,,Belmont Park,BusCoachTramOnStreetPoint,337798,374443,N0000009,-5.868553,54.599419,,,,active,Belfast Metro Ops
700000000272,,Opp Aitnamona Crescent,BusCoachTramOnStreetPoint,329913,372484,N0000009,-5.9913444,54.5839164,,,,active,Belfast Metro Ops
700000000273,,Edenville Crescent,BusCoachTramOnStreetPoint,337522,374492,N0000009,-5.8727989,54.5999353,,,,active,Belfast Metro Ops
700000000274,,Glen Road,BusCoachTramOnStreetPoint,330054,372285,N0000009,-5.9892502,54.5820953,,,,active,Belfast Metro Ops
700000000275,,Sydenham Drive,BusCoachTramOnStreetPoint,337287,374525,N0000009,-5.8764291,54.6002959,,,,active,Belfast Metro Ops
700000000276,,Opp Fruithill Park/Kennedy Way,BusCoachTramOnStreetPoint,330173,372196,N0000009,-5.9874531,54.5812641,,,,active,Belfast Metro Ops
700000000277,,Shaftesbury Square,BusCoachTramOnStreetPoint,333638,373177,N0000009,-5.9334569,54.5891711,,,,active,Belfast Metro Ops
700000000279,,Botanic Avenue,BusCoachTramOnStreetPoint,333707,372934,N0000009,-5.932499,54.5869742,,,,active,Belfast Metro Ops
700000000280,,Kennedy Way,BusCoachTramOnStreetPoint,330408,371960,N0000009,-5.9839256,54.5790849,,,,active,Belfast Metro Ops
700000000281,,College Green,BusCoachTramOnStreetPoint,333752,372698,N0000009,-5.9319125,54.5848413,,,,active,Belfast Metro Ops
700000000282,,Kennedy Way,BusCoachTramOnStreetPoint,330379,371973,N0000009,-5.9843681,54.5792091,,,,active,Belfast Metro Ops
700000000283,,Rugby Road,BusCoachTramOnStreetPoint,333925,372695,N0000009,-5.9292433,54.5847647,,,,active,Belfast Metro Ops
700000000284,,Fruithill Park,BusCoachTramOnStreetPoint,330176,372177,N0000009,-5.9874151,54.5810928,,,,active,Belfast Metro Ops
700000000285,,Dudley Street,BusCoachTramOnStreetPoint,334078,372727,N0000009,-5.9268616,54.5850119,,,,active,Belfast Metro Ops
700000000286,,Glen Road,BusCoachTramOnStreetPoint,330013,372286,N0000009,-5.9898954,54.582112,,,,active,Belfast Metro Ops
700000000287,,University Avenue,BusCoachTramOnStreetPoint,334283,372778,N0000009,-5.9236691,54.5854211,,,,active,Belfast Metro Ops
700000000288,,Aitnamona Crescent,BusCoachTramOnStreetPoint,329891,372476,N0000009,-5.9916879,54.5838503,,,,active,Belfast Metro Ops
700000000289,,Agincourt Avenue,BusCoachTramOnStreetPoint,334375,372635,N0000009,-5.9223083,54.5841097,,,,active,Belfast Metro Ops
700000000290,,Monagh Road,BusCoachTramOnStreetPoint,329881,372774,N0000009,-5.9917109,54.5865282,,,,active,Belfast Metro Ops
700000000291,,Ormeau Park,BusCoachTramOnStreetPoint,334444,372378,N0000009,-5.9213572,54.5817805,,,,active,Belfast Metro Ops
700000000292,,Turf Lodge Shops,BusCoachTramOnStreetPoint,329792,373158,N0000009,-5.9929248,54.5899986,,,,active,Belfast Metro Ops
700000000293,,Candahar Street,BusCoachTramOnStreetPoint,334499,372235,N0000009,-5.9205787,54.5804843,,,,active,Belfast Metro Ops
700000000294,,Mount Alverno Garage,BusCoachTramOnStreetPoint,329948,373483,N0000009,-5.990363,54.5928764,,,,active,Belfast Metro Ops
700000000295,,South Parade,BusCoachTramOnStreetPoint,334582,372063,N0000009,-5.9193721,54.5789175,,,,active,Belfast Metro Ops
700000000296,,New Barnsley Parade,BusCoachTramOnStreetPoint,330147,373700,N0000009,-5.9871891,54.5947731,,,,active,Belfast Metro Ops
700000000297,,Ulidia,BusCoachTramOnStreetPoint,334674,371858,N0000009,-5.918052,54.5770539,,,,active,Belfast Metro Ops
700000000298,,New Barnsley Drive,BusCoachTramOnStreetPoint,330249,373800,N0000009,-5.9855677,54.5956446,,,,active,Belfast Metro Ops
700000000299,,Ballynafeigh,BusCoachTramOnStreetPoint,334814,371547,N0000009,-5.9160186,54.5742283,,,,active,Belfast Metro Ops
700000000300,,Divismore Park,BusCoachTramOnStreetPoint,330347,373915,N0000009,-5.9840015,54.5966518,,,,active,Belfast Metro Ops
700000000301,,Bell Towers,BusCoachTramOnStreetPoint,334905,371347,N0000009,-5.9147039,54.5724059,,,,active,Belfast Metro Ops
700000000302,,Springfield Park,BusCoachTramOnStreetPoint,330608,374033,N0000009,-5.9799136,54.5976439,,,,active,Belfast Metro Ops
700000000303,,Rosetta St John's Church,BusCoachTramOnStreetPoint,334972,371041,N0000009,-5.9138192,54.5696399,,,,active,Belfast Metro Ops
700000000304,,Dunboyne Park,BusCoachTramOnStreetPoint,330943,374122,N0000009,-5.9746943,54.5983563,,,,active,Belfast Metro Ops
700000000305,,Hampton Park,BusCoachTramOnStreetPoint,335002,370757,N0000009,-5.9134842,54.5670851,,,,active,Belfast Metro Ops
700000000306,,John Paul II Primary School,BusCoachTramOnStreetPoint,330151,373606,N0000009,-5.9871757,54.5939344,,,,active,Belfast Metro Ops
700000000307,,Forestside,BusCoachTramOnStreetPoint,335260,370507,N0000009,-5.9096158,54.5647733,,,,active,Belfast Metro Ops
700000000308,,Whiterock Leisure Centre,BusCoachTramOnStreetPoint,330312,373499,N0000009,-5.9847272,54.5929262,,,,active,Belfast Metro Ops
700000000309,,Lisburn and Castlereagh Council,BusCoachTramOnStreetPoint,335306,370556,N0000009,-5.9088862,54.5651974,,,,active,Belfast Metro Ops
700000000310,,Ballymurphy Road,BusCoachTramOnStreetPoint,330480,373384,N0000009,-5.9821763,54.5918536,,,,active,Belfast Metro Ops
700000000311,,Forestside,BusCoachTramOnStreetPoint,335158,370483,N0000009,-5.9111935,54.5645838,,,,active,Belfast Metro Ops
700000000312,,Corrigan Park,BusCoachTramOnStreetPoint,330584,373313,N0000009,-5.9806006,54.5911858,,,,active,Belfast Metro Ops
700000000313,,Forster Green,BusCoachTramOnStreetPoint,335304,370071,N0000009,-5.9091383,54.5608473,,,,active,Belfast Metro Ops
700000000314,,St Maria Goretti Nursery Sch,BusCoachTramOnStreetPoint,330837,373273,N0000009,-5.9767113,54.5907618,,,,active,Belfast Metro Ops
700000000315,,Mount Oriel,BusCoachTramOnStreetPoint,335314,369819,N0000009,-5.9090975,54.5585792,,,,active,Belfast Metro Ops
700000000316,,Brittons Parade,BusCoachTramOnStreetPoint,331029,373229,N0000009,-5.9737675,54.5903174,,,,active,Belfast Metro Ops
700000000317,,Woodbreda,BusCoachTramOnStreetPoint,335374,369317,N0000009,-5.9083945,54.5540597,,,,active,Belfast Metro Ops
700000000318,,Whiterock Road,BusCoachTramOnStreetPoint,331186,373114,N0000009,-5.971387,54.589244,,,,active,Belfast Metro Ops
700000000319,,Beechill Park,BusCoachTramOnStreetPoint,335374,369051,N0000009,-5.9085214,54.5516663,,,,active,Belfast Metro Ops
700000000320,,Brittons Parade,BusCoachTramOnStreetPoint,330935,373245,N0000009,-5.9752087,54.5904851,,,,active,Belfast Metro Ops
700000000321,,Glenhugh Park,BusCoachTramOnStreetPoint,335540,368742,N0000009,-5.906096,54.5488488,,,,active,Belfast Metro Ops
700000000322,,St Maria Goretti Nursery Sch,BusCoachTramOnStreetPoint,330804,373271,N0000009,-5.9772223,54.5907524,,,,active,Belfast Metro Ops
700000000323,,Knockbreda Cemetery,BusCoachTramOnStreetPoint,335227,370299,N0000009,-5.9102107,54.5629151,,,,active,Belfast Metro Ops
700000000324,,Corrigan Park,BusCoachTramOnStreetPoint,330618,373289,N0000009,-5.9800897,54.590962,,,,active,Belfast Metro Ops
700000000325,,Gas Works,BusCoachTramOnStreetPoint,334141,373444,N0000009,-5.9255608,54.5914326,,,,active,Belfast Metro Ops
700000000326,,Ballymurphy Road,BusCoachTramOnStreetPoint,330501,373355,N0000009,-5.9818692,54.5915847,,,,active,Belfast Metro Ops
700000000327,,Portadown Train Station [bus stop],BusCoachTramOnStreetPoint,300894,353965,N0000013,-6.4463106,54.4242379,,,Craigavon,active,Craigavon
700000000328,,Whiterock Library,BusCoachTramOnStreetPoint,330225,373552,N0000009,-5.9860487,54.5934244,,,,active,Belfast Metro Ops
700000000329,,Shaftesbury Avenue,BusCoachTramOnStreetPoint,334285,372963,N0000009,-5.9235528,54.5870744,,,,active,Belfast Metro Ops
700000000330,,Finaghy Road North,BusCoachTramOnStreetPoint,329882,370891,N0000009,-5.9925238,54.5696265,,,,active,Belfast Metro Ops
700000000331,,Hatfield Street,BusCoachTramOnStreetPoint,334324,372816,N0000009,-5.9230106,54.5857434,,,,active,Belfast Metro Ops
700000000332,,Finaghy Road North,BusCoachTramOnStreetPoint,329880,370870,N0000009,-5.992567,54.569435,,,,active,Belfast Metro Ops
700000000333,,Rosetta Knockbreda Road,BusCoachTramOnStreetPoint,335095,371131,N0000009,-5.9118729,54.5704119,,,,active,Belfast Metro Ops
700000000334,,Shaws Road [Stewartstown Road],BusCoachTramOnStreetPoint,329340,371352,N0000009,-6.0006961,54.5739051,,,,active,Belfast Metro Ops
700000000335,,Knock Eden,BusCoachTramOnStreetPoint,335264,371241,N0000009,-5.9092147,54.5713629,,,,active,Belfast Metro Ops
700000000336,,Rosgoill Park,BusCoachTramOnStreetPoint,329188,371415,N0000009,-6.0030175,54.5745113,,,,active,Belfast Metro Ops
700000000337,,Mount Merrion Park,BusCoachTramOnStreetPoint,335519,371272,N0000009,-5.905256,54.5715667,,,,active,Belfast Metro Ops
700000000338,,Hillhead Cottages,BusCoachTramOnStreetPoint,329090,371516,N0000009,-6.0044902,54.5754365,,,,active,Belfast Metro Ops
700000000339,,Wynchurch,BusCoachTramOnStreetPoint,335642,371273,N0000009,-5.9033606,54.571546,,,,active,Belfast Metro Ops
700000000340,,Lenadoon Avenue,BusCoachTramOnStreetPoint,328774,371638,N0000009,-6.0093202,54.5766123,,,,active,Belfast Metro Ops
700000000341,,Mount Merrion Rosetta Road,BusCoachTramOnStreetPoint,335768,371214,N0000009,-5.9014435,54.570978,,,,active,Belfast Metro Ops
700000000342,,Lenadoon Avenue,BusCoachTramOnStreetPoint,328717,371645,N0000009,-6.010193,54.5766932,,,,active,Belfast Metro Ops
700000000343,,Mount Merrion Rosetta Road,BusCoachTramOnStreetPoint,335786,371190,N0000009,-5.9011684,54.5707591,,,,active,Belfast Metro Ops
700000000344,,Hillhead Cottages,BusCoachTramOnStreetPoint,329077,371540,N0000009,-6.0046806,54.5756608,,,,active,Belfast Metro Ops
700000000345,,Wynchurch,BusCoachTramOnStreetPoint,335606,371265,N0000009,-5.9039155,54.5714848,,,,active,Belfast Metro Ops
700000000346,,Shaws Road [Stewartstown Road],BusCoachTramOnStreetPoint,329319,371370,N0000009,-6.0010155,54.5740674,,,,active,Belfast Metro Ops
700000000347,,Knock Eden,BusCoachTramOnStreetPoint,335315,371242,N0000009,-5.9084219,54.5713519,,,,active,Belfast Metro Ops
700000000348,,St Michael's,BusCoachTramOnStreetPoint,329728,371140,N0000009,-5.9947966,54.5718979,,,,active,Belfast Metro Ops
700000000349,,Knockbreda Road,BusCoachTramOnStreetPoint,335037,371116,N0000009,-5.9127776,54.5702996,,,,active,Belfast Metro Ops
700000000350,,Bell Steel Road [Stewartstown Road],BusCoachTramOnStreetPoint,327734,369426,N0000009,-6.0263481,54.5570192,,,,active,Belfast Metro Ops
700000000351,,Glendale Park,BusCoachTramOnStreetPoint,335383,369609,N0000009,-5.9081193,54.5566731,,,,active,Belfast Metro Ops
700000000352,,Woodside,BusCoachTramOnStreetPoint,327491,369356,N0000009,-6.0301365,54.5564494,,,,active,Belfast Metro Ops
700000000353,,Cairnshill Court,BusCoachTramOnStreetPoint,335690,368566,N0000009,-5.9038562,54.5472342,,,,active,Belfast Metro Ops
700000000354,,Brian's Well Road,BusCoachTramOnStreetPoint,327394,369656,N0000009,-6.0315051,54.5591672,,,,active,Belfast Metro Ops
700000000355,,Finsbury,BusCoachTramOnStreetPoint,335887,368805,N0000009,-5.9007089,54.5493221,,,,active,Belfast Metro Ops
700000000356,,Glenwood,BusCoachTramOnStreetPoint,327474,369798,N0000009,-6.0302078,54.5604219,,,,active,Belfast Metro Ops
700000000357,,Cairnshill Park,BusCoachTramOnStreetPoint,336024,368917,N0000009,-5.898541,54.5502902,,,,active,Belfast Metro Ops
700000000358,,Bell Steel Road,BusCoachTramOnStreetPoint,327568,370019,N0000009,-6.0286662,54.562382,,,,active,Belfast Metro Ops
700000000359,,Malvern,BusCoachTramOnStreetPoint,336204,369133,N0000009,-5.8956618,54.552182,,,,active,Belfast Metro Ops
700000000360,,Suffolk Library,BusCoachTramOnStreetPoint,328890,370879,N0000009,-6.00786,54.5697687,,,,active,Belfast Metro Ops
